Zip,State,Municipality,Metro,County ,Year,Value,Population
27520,NC,Clayton,"Raleigh-Cary, NC",Johnston County,2014,152495.3526,39804
27521,NC,Coats,"Fayetteville, NC",Harnett County,2014,109921.9337,6426
27522,NC,Creedmoor,"Durham-Chapel Hill, NC",Granville County,2014,149752.8071,11928
27523,NC,Apex,"Raleigh-Cary, NC",Wake County,2014,348798.9848,10829
27524,NC,Four Oaks,"Raleigh-Cary, NC",Johnston County,2014,126554.3749,11978
27525,NC,Franklinton,"Raleigh-Cary, NC",Franklin County,2014,153189.6225,13166
27526,NC,Fuquay Varina,"Raleigh-Cary, NC",Wake County,2014,212294.0745,42278
27527,NC,Clayton,"Raleigh-Cary, NC",Johnston County,2014,210577.1553,19298
27529,NC,Garner,"Raleigh-Cary, NC",Wake County,2014,176335.157,43809
27530,NC,Goldsboro,"Goldsboro, NC",Wayne County,2014,102964.1488,40378
27534,NC,Goldsboro,"Goldsboro, NC",Wayne County,2014,120230.6822,31768
27536,NC,Henderson,"Henderson, NC",Vance County,2014,57449.81827,16203
27537,NC,Henderson,"Henderson, NC",Vance County,2014,113104.3501,25888
27539,NC,Apex,"Raleigh-Cary, NC",Wake County,2014,309314.8775,20683
27540,NC,Holly Springs,"Raleigh-Cary, NC",Wake County,2014,280034.7326,31732
27541,NC,Hurdle Mills,"Durham-Chapel Hill, NC",Person County,2014,158116.0736,4210
27542,NC,Kenly,"Raleigh-Cary, NC",Johnston County,2014,111024.7507,8891
27544,NC,Kittrell,"Henderson, NC",Vance County,2014,115506.5808,4519
27545,NC,Knightdale,"Raleigh-Cary, NC",Wake County,2014,170349.9432,24529
27546,NC,Lillington,"Fayetteville, NC",Harnett County,2014,141121.5956,20491
27549,NC,Louisburg,"Raleigh-Cary, NC",Franklin County,2014,128082.345,24691
27551,NC,Macon,0,Warren County,2014,184224.3271,2171
27553,NC,Manson,"Henderson, NC",Vance County,2014,136077.0538,2139
27557,NC,Middlesex,"Rocky Mount, NC",Nash County,2014,115154.0207,6303
27559,NC,Moncure,"Durham-Chapel Hill, NC",Chatham County,2014,196050.018,2169
27560,NC,Morrisville,"Raleigh-Cary, NC",Wake County,2014,260748.2553,24959
27562,NC,New Hill,"Raleigh-Cary, NC",Wake County,2014,281456.524,1650
27563,NC,Norlina,0,Warren County,2014,0,5354
27565,NC,Oxford,"Durham-Chapel Hill, NC",Granville County,2014,112806.2479,26553
27569,NC,Princeton,"Raleigh-Cary, NC",Johnston County,2014,117342.1854,7962
27571,NC,Rolesville,"Raleigh-Cary, NC",Wake County,2014,271373.1038,4773
27572,NC,Rougemont,"Durham-Chapel Hill, NC",Person County,2014,162045.9474,7016
27573,NC,Roxboro,"Durham-Chapel Hill, NC",Person County,2014,82469.28895,11033
27574,NC,Roxboro,"Durham-Chapel Hill, NC",Person County,2014,114523.232,14618
27576,NC,Selma,"Raleigh-Cary, NC",Johnston County,2014,109467.3513,16431
27577,NC,Smithfield,"Raleigh-Cary, NC",Johnston County,2014,129547.1562,24453
27581,NC,Oxford,"Durham-Chapel Hill, NC",Granville County,2014,146055.1321,4613
27583,NC,Timberlake,"Durham-Chapel Hill, NC",Person County,2014,146651.7321,6800
27587,NC,Wake Forest,"Raleigh-Cary, NC",Wake County,2014,272550.0392,56996
27589,NC,Warrenton,0,Warren County,2014,73418.80891,8210
27591,NC,Wendell,"Raleigh-Cary, NC",Wake County,2014,167576.6664,20939
27592,NC,Willow Spring,"Raleigh-Cary, NC",Johnston County,2014,183041.0364,15768
27596,NC,Youngsville,"Raleigh-Cary, NC",Franklin County,2014,190518.2046,16565
27597,NC,Zebulon,"Raleigh-Cary, NC",Wake County,2014,160607.6232,23895
27601,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,184658.2725,9547
27603,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,191628.1219,48680
27604,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,153667.6738,42572
27605,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,363998.5144,4627
27606,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,220431.7636,44752
27607,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,334497.5641,28279
27608,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,484835.9786,11002
27609,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,240209.052,32407
27610,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,125187.8449,71267
27612,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,285347.5522,35083
27613,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,299271.2837,44365
27614,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,351475.7455,33159
27615,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,272086.4125,41909
27616,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,170527.4698,46826
27617,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2014,248607.0098,15793
27701,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,148512.0535,20202
27703,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,169675.9112,47144
27704,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,122194.3034,35067
27705,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,216287.2623,48471
27707,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,178490.2856,47873
27712,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,185828.0781,20844
27713,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2014,197265.5002,48846
27801,NC,Rocky Mount,"Rocky Mount, NC",Edgecombe County,2014,46525.06054,21892
27803,NC,Rocky Mount,"Rocky Mount, NC",Nash County,2014,94667.52299,20262
27804,NC,Rocky Mount,"Rocky Mount, NC",Nash County,2014,108695.8778,29358
27805,NC,Aulander,0,Hertford County,2014,57142.15719,3587
27806,NC,Aurora,"Washington, NC",Beaufort County,2014,70466.849,2677
27807,NC,Bailey,"Rocky Mount, NC",Nash County,2014,114485.8834,7006
27808,NC,Bath,"Washington, NC",Beaufort County,2014,181112.1012,2190
27809,NC,0,"Rocky Mount, NC",Nash County,2014,114222.2666,4143
27810,NC,Belhaven,"Washington, NC",Beaufort County,2014,117593.8936,4318
27812,NC,Bethel,"Rocky Mount, NC",Edgecombe County,2014,63955.39554,2873
27813,NC,Wilson,"Wilson, NC",Wilson County,2014,77632.26322,717
27814,NC,Blounts Creek,"Washington, NC",Beaufort County,2014,108701.7101,1520
27816,NC,Castalia,"Raleigh-Cary, NC",Franklin County,2014,102978.7113,2298
27817,NC,0,"Washington, NC",Beaufort County,2014,171694.2089,6809
27820,NC,Conway,"Roanoke Rapids, NC",Northampton County,2014,58191.66313,3093
27822,NC,Elm City,"Wilson, NC",Wilson County,2014,109077.033,8195
27823,NC,Enfield,"Roanoke Rapids, NC",Halifax County,2014,37427.33668,7135
27824,NC,Engelhard,0,Hyde County,2014,104636.4732,2232
27826,NC,Fairfield,0,Hyde County,2014,107992.6055,949
27828,NC,Farmville,"Greenville, NC",Pitt County,2014,97834.78917,8345
27829,NC,0,"Greenville, NC",Pitt County,2014,86792.72906,1906
27830,NC,0,"Goldsboro, NC",Wayne County,2014,80242.77765,5030
27831,NC,Gaston,"Roanoke Rapids, NC",Northampton County,2014,46326.50376,3550
27832,NC,Gaston,"Roanoke Rapids, NC",Northampton County,2014,66008.12204,2638
27834,NC,Greenville,"Greenville, NC",Pitt County,2014,108874.3059,54641
27837,NC,Grimesland,"Greenville, NC",Pitt County,2014,157649.845,5945
27839,NC,Halifax,"Roanoke Rapids, NC",Halifax County,2014,0,3758
27840,NC,0,0,Martin County,2014,0,437
27842,NC,Henrico,"Roanoke Rapids, NC",Northampton County,2014,401314.1865,1486
27843,NC,0,0,Martin County,2014,40591.46675,1585
27844,NC,Hollister,"Roanoke Rapids, NC",Halifax County,2014,0,3415
27845,NC,0,"Roanoke Rapids, NC",Northampton County,2014,53689.92595,2626
27846,NC,Jamesville,0,Martin County,2014,0,3423
27847,NC,Kelford,0,Bertie County,2014,0,764
27849,NC,Lewiston Woodville,0,Bertie County,2014,0,1560
27850,NC,Littleton,"Roanoke Rapids, NC",Halifax County,2014,151456.5301,7112
27851,NC,Lucama,"Wilson, NC",Wilson County,2014,88578.04287,5266
27852,NC,Pinetops,"Rocky Mount, NC",Edgecombe County,2014,75045.80473,2749
27853,NC,Conway,"Roanoke Rapids, NC",Northampton County,2014,0,594
27855,NC,Murfreesboro,0,Hertford County,2014,84098.39105,5861
27856,NC,Nashville,"Rocky Mount, NC",Nash County,2014,129323.8942,16322
27857,NC,0,0,Martin County,2014,0,1225
27858,NC,Greenville,"Greenville, NC",Pitt County,2014,159660.1509,57994
27860,NC,Pantego,0,Washington County,2014,71057.50865,2670
27862,NC,Pendleton,"Roanoke Rapids, NC",Northampton County,2014,0,658
27863,NC,Pikeville,"Goldsboro, NC",Wayne County,2014,106932.1514,12088
27864,NC,Pinetops,"Rocky Mount, NC",Edgecombe County,2014,66967.0718,5205
27866,NC,Pleasant Hill,"Roanoke Rapids, NC",Northampton County,2014,63350.63403,720
27869,NC,Rich Square,"Roanoke Rapids, NC",Northampton County,2014,40684.69698,2378
27870,NC,Roanoke Rapids,"Roanoke Rapids, NC",Halifax County,2014,70129.5852,27218
27871,NC,0,0,Martin County,2014,58941.88232,3991
27872,NC,Roxobel,0,Bertie County,2014,0,379
27874,NC,Scotland Neck,"Roanoke Rapids, NC",Halifax County,2014,48868.72394,4540
27875,NC,Scranton,0,Hyde County,2014,122109.6793,421
27876,NC,Seaboard,"Roanoke Rapids, NC",Northampton County,2014,46876.19788,1558
27880,NC,Sims,"Wilson, NC",Wilson County,2014,151732.1272,3383
27882,NC,Spring Hope,"Rocky Mount, NC",Nash County,2014,103003.4717,7368
27883,NC,Stantonsburg,"Wilson, NC",Wilson County,2014,84289.75077,3551
27884,NC,Stokes,"Greenville, NC",Pitt County,2014,109287.3615,944
27885,NC,Swanquarter,0,Hyde County,2014,99114.40835,1205
27886,NC,Tarboro,"Rocky Mount, NC",Edgecombe County,2014,78656.06084,21424
27888,NC,Walstonburg,0,Greene County,2014,85811.77166,2405
27889,NC,Washington,"Washington, NC",Beaufort County,2014,114168.8416,27331
27890,NC,Weldon,"Roanoke Rapids, NC",Halifax County,2014,34985.80781,2602
27891,NC,Whitakers,"Rocky Mount, NC",Nash County,2014,74503.41344,5346
27892,NC,Williamston,0,Martin County,2014,74129.33969,14543
27893,NC,Wilson,"Wilson, NC",Wilson County,2014,76961.30284,40023
27896,NC,Wilson,"Wilson, NC",Wilson County,2014,147318.4463,21185
27897,NC,Woodland,"Roanoke Rapids, NC",Northampton County,2014,44853.78206,1785
27909,NC,Elizabeth City,"Elizabeth City, NC",Pasquotank County,2014,133005.1494,40307
27910,NC,Ahoskie,0,Hertford County,2014,73920.23313,11975
27915,NC,0,"Kill Devil Hills, NC",Dare County,2014,326255.5408,949
27916,NC,Aydlett,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,210345.9283,486
27917,NC,Barco,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,0,1107
27919,NC,Belvidere,"Elizabeth City, NC",Perquimans County,2014,155383.6633,948
27920,NC,Frisco,"Kill Devil Hills, NC",Dare County,2014,266853.817,1272
27921,NC,Camden,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2014,209226.2916,4712
27923,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,0,367
27924,NC,0,0,Bertie County,2014,0,2320
27925,NC,Columbia,0,Tyrrell County,2014,92830.99024,4044
27926,NC,Corapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,139884.1794,1717
27927,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,524383.3481,808
27928,NC,Creswell,0,Washington County,2014,81865.32092,2469
27929,NC,Currituck,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,260180.5484,1165
27932,NC,Edenton,0,Chowan County,2014,0,12382
27935,NC,Eure,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,117777.7463,1488
27936,NC,Frisco,"Kill Devil Hills, NC",Dare County,2014,292823.8397,1013
27937,NC,Gates,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,122835.5096,3991
27938,NC,Gatesville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,118273.0528,1528
27939,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,174776.7842,2613
27941,NC,Harbinger,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,219524.7878,382
27943,NC,Hatteras,"Kill Devil Hills, NC",Dare County,2014,372760.5791,388
27944,NC,0,"Elizabeth City, NC",Perquimans County,2014,218903.5085,12231
27946,NC,Hobbsville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,122656.567,1656
27947,NC,Poplar Branch,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,159360.3687,1482
27948,NC,0,"Kill Devil Hills, NC",Dare County,2014,251595.433,10891
27949,NC,Southern Shores,"Kill Devil Hills, NC",Dare County,2014,450015.751,7017
27950,NC,Knotts Island,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,189282.545,2126
27953,NC,0,"Kill Devil Hills, NC",Dare County,2014,153056.0099,1302
27954,NC,Manteo,"Kill Devil Hills, NC",Dare County,2014,267737.5287,6300
27956,NC,Maple,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,0,178
27957,NC,Merry Hill,0,Bertie County,2014,0,1749
27958,NC,Moyock,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,258249.6201,10242
27959,NC,0,"Kill Devil Hills, NC",Dare County,2014,393080.2362,2807
27962,NC,Plymouth,0,Washington County,2014,60966.88582,7063
27964,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,0,526
27965,NC,Aydlett,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,0,694
27966,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,194364.0018,1274
27968,NC,Rodanthe,"Kill Devil Hills, NC",Dare County,2014,0,282
27970,NC,Roper,0,Washington County,2014,75595.91783,3347
27972,NC,Salvo,"Kill Devil Hills, NC",Dare County,2014,386452.7518,248
27973,NC,Shawboro,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2014,195763.4614,1187
27974,NC,Shawboro,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2014,141278.686,1518
27976,NC,South Mills,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2014,217694.1827,3398
27978,NC,Stumpy Point,"Kill Devil Hills, NC",Dare County,2014,185172.5541,243
27979,NC,Hobbsville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2014,100914.6898,1759
27980,NC,0,0,Chowan County,2014,0,2066
27981,NC,Wanchese,"Kill Devil Hills, NC",Dare County,2014,159908.8776,1753
27982,NC,Rodanthe,"Kill Devil Hills, NC",Dare County,2014,380637.7109,65
27983,NC,0,0,Bertie County,2014,42237.69569,10722
28001,NC,Albemarle,"Albemarle, NC",Stanly County,2014,0,26433
28006,NC,Alexis,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,2014,139496.7898,1175
28009,NC,Albemarle,"Albemarle, NC",Stanly County,2014,0,982
28012,NC,Belmont,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,173967.6353,20453
28016,NC,Bessemer City,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,80850.33974,12560
28017,NC,Boiling Springs,"Shelby, NC",Cleveland County,2014,0,690
28018,NC,Bostic,"Forest City, NC",Rutherford County,2014,102199.4584,5511
28020,NC,Casar,"Shelby, NC",Cleveland County,2014,70731.40433,1861
28021,NC,Cherryville,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,92670.18441,12897
28023,NC,China Grove,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,122406.1959,14068
28025,NC,Concord,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,136279.4814,51061
28027,NC,Concord,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,179090.2146,56990
28031,NC,Cornelius,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2014,264859.3625,25223
28032,NC,Cramerton,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,111941.7287,3183
28033,NC,Crouse,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,2014,123585.9499,2579
28034,NC,Dallas,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,111783.3865,18047
28036,NC,Davidson,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2014,328747.3828,15335
28037,NC,Denver,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,2014,284694.9171,18336
28038,NC,Earl,"Shelby, NC",Cleveland County,2014,0,18336
28040,NC,Ellenboro,"Forest City, NC",Rutherford County,2014,81567.67374,7876
28042,NC,0,"Shelby, NC",Cleveland County,2014,0,7876
28043,NC,Forest City,"Forest City, NC",Rutherford County,2014,81692.42936,22066
28052,NC,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,64402.98783,35550
28054,NC,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,101222.3708,35722
28056,NC,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,152235.5366,32669
28071,NC,Gold Hill,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,139865.886,3036
28073,NC,Grover,"Shelby, NC",Cleveland County,2014,79217.78943,5852
28075,NC,Harrisburg,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,237966.3873,16508
28078,NC,Huntersville,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2014,250629.8845,54616
28079,NC,Lake Park,"Charlotte-Concord-Gastonia, NC-SC",Union County,2014,184915.5361,32573
28080,NC,Iron Station,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,2014,188165.11,7965
28081,NC,Kannapolis,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,113441.7671,26845
28083,NC,Kannapolis,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,92999.77464,23332
28086,NC,Kings Mountain,"Shelby, NC",Cleveland County,2014,98011.65823,25600
28088,NC,Landis,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,103380.1996,3128
28090,NC,0,"Shelby, NC",Cleveland County,2014,77953.23718,8979
28091,NC,Lilesville,"Charlotte-Concord-Gastonia, NC-SC",Anson County,2014,40054.07698,2010
28092,NC,Lincolnton,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,2014,121111.2366,38795
28097,NC,0,"Albemarle, NC",Stanly County,2014,165033.4286,5573
28098,NC,Lowell,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,99430.20744,3723
28101,NC,Mc Adenville,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,237202.2596,678
28103,NC,Marshville,"Charlotte-Concord-Gastonia, NC-SC",Union County,2014,126831.5792,10222
28104,NC,Indian Trail,"Charlotte-Concord-Gastonia, NC-SC",Union County,2014,272062.5915,30282
28105,NC,Matthews,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2014,204177.5623,41882
28107,NC,Midland,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,177334.2607,7106
28110,NC,Monroe,"Charlotte-Concord-Gastonia, NC-SC",Union County,2014,150978.5114,52108
28112,NC,Monroe,"Charlotte-Concord-Gastonia, NC-SC",Union County,2014,131369.2099,26362
28114,NC,Mooresboro,"Forest City, NC",Rutherford County,2014,68736.76051,7267
28115,NC,Mooresville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2014,189514.4238,34226
28117,NC,Mooresville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2014,324306.0577,36210
28119,NC,Morven,"Charlotte-Concord-Gastonia, NC-SC",Anson County,2014,37292.03441,3580
28120,NC,Mount Holly,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2014,149213.5163,20193
28124,NC,Mount Pleasant,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,2014,152941.1423,5945
28125,NC,Mount Ulla,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,207105.4715,2180
28127,NC,New London,"Albemarle, NC",Stanly County,2014,139922.3569,7836
28128,NC,Norwood,"Albemarle, NC",Stanly County,2014,0,6551
28129,NC,Oakboro,"Albemarle, NC",Stanly County,2014,0,5620
28133,NC,Peachland,"Charlotte-Concord-Gastonia, NC-SC",Anson County,2014,85224.56976,2558
28134,NC,Pineville,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2014,171493.2637,10000
28135,NC,0,"Charlotte-Concord-Gastonia, NC-SC",Anson County,2014,69241.03323,6099
28136,NC,Polkville,"Shelby, NC",Cleveland County,2014,0,6099
28137,NC,Richfield,"Albemarle, NC",Stanly County,2014,141832.6267,2987
28138,NC,Rockwell,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,124531.2981,9978
28139,NC,Rutherfordton,"Forest City, NC",Rutherford County,2014,120196.9697,19302
28144,NC,Salisbury,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2014,91772.36101,25414
